Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2012/5/21, 17:00:00, 12482, 12553, 12423, 12473, 155187, 107149, 75693, 79494
2012/5/22, 17:00:00, 12469, 12485, 12286, 12457, 190887, 138279, 95013, 95874
2012/5/23, 17:00:00, 12468, 12551, 12389, 12546, 174828, 123067, 86917, 87911
2012/5/24, 17:00:00, 12536, 12586, 12401, 12429, 134617, 93889, 65604, 69013
2012/5/26, 17:00:00, 12429, 12429, 12429, 12429, 6, 3, 0, 6
2012/5/27, 17:00:00, 12466, 12527, 12455, 12474, 14063, 10152, 7545, 6518
2012/5/28, 17:00:00, 12472, 12599, 12444, 12580, 154062, 113623, 77341, 76721
2012/5/29, 17:00:00, 12570, 12571, 12376, 12380, 193010, 137273, 96320, 96690
2012/5/30, 17:00:00, 12379, 12479, 12307, 12372, 199185, 139345, 101516, 97669
2012/5/31, 17:00:00, 12368, 12380, 12095, 12103, 245476, 173074, 124806, 120670
2012/6/2, 17:00:00, 12103, 12103, 12103, 12103, 4, 4, 0, 4
2012/6/3, 17:00:00, 12104, 12132, 11985, 12071, 149061, 106580, 75516, 73545
2012/6/4, 17:00:00, 12062, 12134, 12034, 12122, 135034, 96675, 66712, 68322
2012/6/5, 17:00:00, 12122, 12425, 12111, 12414, 162276, 113951, 77736, 84540
2012/6/6, 17:00:00, 12420, 12548, 12409, 12478, 146924, 99839, 74737, 72187
2012/6/7, 17:00:00, 12402, 12508, 12310, 12506, 99281, 64743, 49240, 50041
2012/6/8, 17:00:00, 12506, 12506, 12506, 12506, 2, 2, 0, 2
2012/6/9, 17:00:00, 12506, 12506, 12506, 12506, 2, 2, 0, 2
2012/6/10, 17:00:00, 12605, 12715, 12306, 12310, 173757, 116142, 87670, 86087
2012/6/11, 17:00:00, 12317, 12518, 12288, 12504, 180407, 122591, 92420, 87987
2012/6/12, 17:00:00, 12500, 12531, 12381, 12415, 143127, 104329, 72081, 71046
2012/6/13, 17:00:00, 12431, 12631, 12406, 12613, 168568, 122587, 85604, 82964
2012/6/14, 17:00:00, 12602, 12723, 12592, 12708, 102018, 75579, 50078, 51940
2012/6/15, 17:00:00, 12708, 12708, 12708, 12708, 1, 1, 0, 1
2012/6/16, 17:00:00, 12708, 12708, 12708, 12708, 2, 2, 0, 2
2012/6/17, 17:00:00, 12778, 12803, 12621, 12692, 134070, 99890, 66124, 67946
2012/6/18, 17:00:00, 12690, 12829, 12657, 12752, 108680, 82417, 54874, 53806
2012/6/19, 17:00:00, 12751, 12808, 12671, 12770, 169241, 126698, 89225, 80016
2012/6/20, 17:00:00, 12768, 12791, 12492, 12503, 172086, 127443, 88324, 83762
2012/6/21, 17:00:00, 12530, 12606, 12504, 12562, 118306, 88116, 60438, 57868
2012/6/24, 17:00:00, 12566, 12566, 12387, 12433, 120431, 87452, 61696, 58735
2012/6/25, 17:00:00, 12431, 12507, 12380, 12482, 116602, 86698, 57554, 59048
2012/6/26, 17:00:00, 12481, 12577, 12457, 12553, 103932, 76318, 51028, 52904
2012/6/27, 17:00:00, 12550, 12570, 12376, 12515, 175771, 123968, 87177, 88594
2012/6/28, 17:00:00, 12515, 12834, 12479, 12815, 143592, 102194, 71188, 72404
2012/6/30, 17:00:00, 12815, 12815, 12815, 12815, 3, 3, 0, 3
2012/7/1, 17:00:00, 12827, 12850, 12724, 12769, 117753, 80182, 58243, 59510
2012/7/2, 17:00:00, 12785, 12877, 12750, 12863, 62241, 43335, 31567, 30674
2012/7/3, 17:00:00, 12866, 12875, 12835, 12863, 8307, 5923, 4462, 3845
2012/7/4, 17:00:00, 12854, 12917, 12783, 12842, 114135, 80654, 57974, 56161
2012/7/5, 17:00:00, 12832, 12834, 12640, 12728, 140326, 95849, 72102, 68224
2012/7/7, 17:00:00, 12728, 12728, 12728, 12728, 4, 4, 0, 4
2012/7/8, 17:00:00, 12705, 12720, 12622, 12671, 99623, 71140, 50860, 48763
2012/7/9, 17:00:00, 12670, 12767, 12543, 12586, 150644, 108297, 75747, 74897
2012/7/10, 17:00:00, 12585, 12651, 12469, 12550, 136408, 98929, 67404, 69004
2012/7/11, 17:00:00, 12561, 12564, 12425, 12509, 125652, 95450, 61216, 64436
2012/7/12, 17:00:00, 12509, 12723, 12501, 12721, 116757, 84854, 58572, 58185
2012/7/14, 17:00:00, 12721, 12721, 12721, 12721, 2, 2, 0, 2
2012/7/15, 17:00:00, 12714, 12718, 12624, 12648, 90192, 69726, 44945, 45247
2012/7/16, 17:00:00, 12644, 12766, 12578, 12729, 128801, 94659, 65081, 63720
2012/7/17, 17:00:00, 12731, 12885, 12686, 12883, 107347, 79560, 55288, 52059
2012/7/18, 17:00:00, 12888, 12936, 12835, 12880, 112842, 82681, 57124, 55718
2012/7/19, 17:00:00, 12877, 12878, 12751, 12770, 118658, 86984, 60732, 57926
2012/7/21, 17:00:00, 12770, 12770, 12770, 12770, 6, 2, 0, 6
2012/7/22, 17:00:00, 12756, 12756, 12521, 12618, 145433, 106582, 72218, 73215
2012/7/23, 17:00:00, 12609, 12670, 12462, 12484, 142043, 103942, 71563, 70480
2012/7/24, 17:00:00, 12495, 12675, 12475, 12636, 131490, 94516, 63854, 67636
2012/7/25, 17:00:00, 12645, 12876, 12584, 12819, 157803, 111086, 79501, 78302
2012/7/26, 17:00:00, 12831, 13061, 12811, 13029, 151105, 104602, 75931, 75174
2012/7/28, 17:00:00, 13029, 13029, 13029, 13029, 2, 2, 0, 2
2012/7/29, 17:00:00, 13018, 13072, 12983, 12999, 105009, 74854, 54289, 50720
2012/7/30, 17:00:00, 13002, 13056, 12933, 12947, 104497, 75232, 52960, 51537
2012/7/31, 17:00:00, 12945, 13023, 12895, 12920, 109472, 79846, 55498, 53974
2012/8/1, 17:00:00, 12918, 13030, 12721, 12828, 161386, 119591, 80980, 80406
2012/8/2, 17:00:00, 12826, 13080, 12813, 13063, 109165, 79905, 53607, 55558
2012/8/4, 17:00:00, 13063, 13063, 13063, 13063, 2, 2, 0, 2
2012/8/5, 17:00:00, 13064, 13133, 13034, 13056, 72586, 51999, 36004, 36582
2012/8/6, 17:00:00, 13058, 13160, 13048, 13120, 75873, 56410, 38989, 36884
2012/8/7, 17:00:00, 13111, 13156, 13046, 13119, 81862, 59494, 42752, 39110
2012/8/8, 17:00:00, 13117, 13185, 13082, 13134, 82489, 60214, 41290, 41199
2012/8/9, 17:00:00, 13123, 13175, 13051, 13172, 88301, 63396, 43603, 44698
2012/8/11, 17:00:00, 13172, 13172, 13172, 13172, 1, 1, 0, 1
2012/8/12, 17:00:00, 13160, 13183, 13073, 13132, 89452, 64505, 45083, 44369
2012/8/13, 17:00:00, 13140, 13191, 13104, 13127, 89397, 64353, 45425, 43972
2012/8/14, 17:00:00, 13130, 13170, 13099, 13145, 80216, 57636, 39903, 40313
2012/8/15, 17:00:00, 13138, 13246, 13120, 13231, 95835, 70371, 47265, 48570
2012/8/16, 17:00:00, 13226, 13256, 13213, 13249, 63133, 45920, 32122, 31011
2012/8/18, 17:00:00, 13249, 13249, 13249, 13249, 2, 2, 0, 2
2012/8/19, 17:00:00, 13249, 13268, 13204, 13234, 69303, 51355, 35779, 33524
2012/8/20, 17:00:00, 13237, 13308, 13162, 13194, 103761, 73814, 52147, 51614
2012/8/21, 17:00:00, 13196, 13196, 13099, 13158, 129402, 91577, 66004, 63398
2012/8/22, 17:00:00, 13159, 13215, 13024, 13044, 113778, 79541, 57761, 56017
2012/8/23, 17:00:00, 13050, 13162, 13011, 13159, 105941, 73875, 54764, 51177
2012/8/24, 17:00:00, 13159, 13159, 13159, 13159, 1, 1, 0, 1
2012/8/25, 17:00:00, 13159, 13159, 13159, 13159, 2, 2, 0, 2
2012/8/26, 17:00:00, 13159, 13186, 13101, 13106, 75179, 54860, 37345, 37834
2012/8/27, 17:00:00, 13109, 13135, 13063, 13082, 90892, 68097, 46659, 44233
2012/8/28, 17:00:00, 13091, 13131, 13065, 13083, 82305, 59294, 41169, 41136
2012/8/29, 17:00:00, 13085, 13088, 12966, 12980, 103687, 74446, 52337, 51350
2012/8/30, 17:00:00, 12982, 13144, 12973, 13082, 158404, 111373, 80463, 77941
2012/9/1, 17:00:00, 13082, 13082, 13082, 13082, 1, 1, 0, 1
2012/9/2, 17:00:00, 13062, 13107, 13016, 13101, 14816, 10033, 7202, 7614
2012/9/3, 17:00:00, 13103, 13121, 12965, 13032, 119182, 85632, 59283, 59899
2012/9/4, 17:00:00, 13032, 13086, 12982, 13058, 104351, 77403, 52791, 51560
2012/9/5, 17:00:00, 13050, 13288, 13044, 13285, 138801, 97753, 69045, 69756
2012/9/6, 17:00:00, 13284, 13324, 13263, 13295, 99759, 71109, 48676, 51083
2012/9/8, 17:00:00, 13295, 13295, 13295, 13295, 1, 1, 0, 1
2012/9/9, 17:00:00, 13285, 13318, 13219, 13224, 70169, 50691, 35301, 34868
2012/9/10, 17:00:00, 13231, 13349, 13195, 13291, 45330, 31806, 21823, 23507
2012/9/11, 17:00:00, 13293, 13376, 13284, 13349, 93465, 67657, 46713, 46752
2012/9/12, 17:00:00, 13354, 13575, 13324, 13521, 130066, 92878, 65417, 64649
2012/9/13, 17:00:00, 13450, 13576, 13450, 13521, 102899, 72910, 52663, 50236
2012/9/15, 17:00:00, 13521, 13521, 13521, 13521, 1, 1, 0, 1
2012/9/16, 17:00:00, 13510, 13519, 13455, 13472, 72290, 53362, 37135, 35155
2012/9/17, 17:00:00, 13469, 13511, 13428, 13509, 83215, 58882, 40427, 42788
2012/9/18, 17:00:00, 13512, 13557, 13483, 13487, 86494, 60014, 44324, 42170
2012/9/19, 17:00:00, 13494, 13529, 13426, 13525, 105945, 74742, 53239, 52706
2012/9/20, 17:00:00, 13526, 13588, 13489, 13499, 91400, 62344, 45878, 45522
2012/9/22, 17:00:00, 13499, 13499, 13499, 13499, 5, 1, 0, 5
2012/9/23, 17:00:00, 13490, 13530, 13438, 13494, 94298, 66902, 47589, 46709
2012/9/24, 17:00:00, 13500, 13548, 13386, 13411, 127095, 88632, 65236, 61859
2012/9/25, 17:00:00, 13414, 13426, 13332, 13361, 121824, 87360, 64353, 57471
2012/9/26, 17:00:00, 13369, 13453, 13343, 13417, 123428, 87117, 60824, 62604
2012/9/27, 17:00:00, 13419, 13433, 13293, 13368, 145920, 98973, 71297, 74623
2012/9/29, 17:00:00, 13368, 13368, 13368, 13368, 1, 1, 0, 1
2012/9/30, 17:00:00, 13349, 13526, 13313, 13432, 147285, 101577, 74018, 73267
2012/10/1, 17:00:00, 13435, 13499, 13347, 13406, 135676, 95120, 65807, 69869
2012/10/2, 17:00:00, 13409, 13463, 13360, 13428, 119139, 83738, 59310, 59829
2012/10/3, 17:00:00, 13440, 13525, 13428, 13505, 112182, 77965, 55590, 56592
2012/10/4, 17:00:00, 13500, 13599, 13489, 13538, 109782, 77340, 54851, 54931
2012/10/7, 17:00:00, 13550, 13550, 13475, 13499, 68607, 51351, 33939, 34668
2012/10/8, 17:00:00, 13502, 13545, 13403, 13422, 137493, 98881, 66063, 71430
2012/10/9, 17:00:00, 13410, 13416, 13227, 13244, 133018, 96043, 66155, 66863
2012/10/10, 17:00:00, 13235, 13361, 13227, 13276, 111551, 80723, 54994, 56557
2012/10/11, 17:00:00, 13283, 13334, 13227, 13250, 104747, 76941, 52477, 52270
2012/10/14, 17:00:00, 13269, 13369, 13208, 13360, 107855, 77274, 53346, 54509
2012/10/15, 17:00:00, 13356, 13487, 13347, 13450, 116276, 79420, 57226, 59050
2012/10/16, 17:00:00, 13457, 13498, 13432, 13490, 109240, 73826, 53790, 55450
2012/10/17, 17:00:00, 13488, 13530, 13451, 13482, 119237, 85974, 58911, 60326
2012/10/18, 17:00:00, 13480, 13499, 13246, 13249, 162549, 109590, 81525, 81024
2012/10/21, 17:00:00, 13251, 13309, 13174, 13306, 123795, 88431, 61222, 62573
2012/10/22, 17:00:00, 13304, 13316, 13021, 13054, 179470, 122488, 89371, 90099
2012/10/23, 17:00:00, 13052, 13096, 12999, 13033, 124608, 88113, 62493, 62115
2012/10/24, 17:00:00, 13033, 13119, 12974, 13036, 127133, 90458, 62955, 64178
2012/10/25, 17:00:00, 13032, 13087, 12937, 13055, 125386, 92018, 62381, 63005
2012/10/28, 17:00:00, 13048, 13048, 12954, 12994, 15286, 10863, 7508, 7778
2012/10/29, 17:00:00, 12970, 13066, 12926, 13062, 16848, 12171, 8381, 8467
2012/10/30, 17:00:00, 13077, 13124, 12987, 12991, 112378, 76886, 55063, 57315
2012/10/31, 17:00:00, 12995, 13212, 12969, 13172, 121047, 81917, 59774, 61273
2012/11/1, 17:00:00, 13163, 13226, 12988, 12993, 119532, 85492, 60120, 59412
2012/11/4, 17:00:00, 12989, 13078, 12973, 13040, 83956, 61314, 42354, 41602
2012/11/5, 17:00:00, 13041, 13229, 13036, 13205, 106701, 72781, 52843, 53858
2012/11/6, 17:00:00, 13197, 13251, 12827, 12883, 243088, 163910, 119596, 123492
2012/11/7, 17:00:00, 12897, 12931, 12760, 12780, 167454, 114572, 85706, 81748
2012/11/8, 17:00:00, 12781, 12842, 12670, 12763, 168256, 112231, 84930, 83326
2012/11/11, 17:00:00, 12764, 12816, 12732, 12790, 75345, 50678, 37653, 37692
2012/11/12, 17:00:00, 12784, 12855, 12684, 12747, 138659, 95568, 70830, 67829
2012/11/13, 17:00:00, 12747, 12803, 12509, 12550, 167390, 114429, 85068, 82322
2012/11/14, 17:00:00, 12542, 12581, 12464, 12523, 152555, 104037, 77253, 75302
2012/11/15, 17:00:00, 12516, 12573, 12434, 12573, 167287, 119116, 83863, 83424
2012/11/18, 17:00:00, 12579, 12759, 12573, 12752, 125791, 86410, 60067, 65724
2012/11/19, 17:00:00, 12733, 12777, 12666, 12760, 122818, 83272, 59601, 63217
2012/11/20, 17:00:00, 12757, 12813, 12696, 12806, 81914, 57023, 40240, 41674
2012/11/21, 17:00:00, 12802, 12844, 12802, 12834, 9363, 6867, 4390, 4973
2012/11/22, 17:00:00, 12834, 12982, 12801, 12959, 52197, 34518, 25346, 26851
2012/11/25, 17:00:00, 12949, 12949, 12870, 12938, 89550, 62412, 44366, 45184
2012/11/26, 17:00:00, 12940, 12971, 12845, 12857, 124900, 87687, 63389, 61511
2012/11/27, 17:00:00, 12867, 12967, 12740, 12959, 171188, 117669, 85559, 85629
2012/11/28, 17:00:00, 12961, 13049, 12939, 13014, 136281, 94030, 68984, 67297
2012/11/29, 17:00:00, 12987, 13056, 12973, 13014, 112635, 77631, 56160, 56475
2012/12/2, 17:00:00, 13003, 13080, 12932, 12939, 119932, 82550, 60485, 59447
2012/12/3, 17:00:00, 12940, 13008, 12914, 12923, 115501, 80489, 58764, 56737
2012/12/4, 17:00:00, 12919, 13076, 12905, 13015, 171980, 116072, 87193, 84787
2012/12/5, 17:00:00, 13015, 13073, 12997, 13066, 104776, 75285, 51439, 53337
2012/12/6, 17:00:00, 13070, 13154, 13037, 13150, 139874, 98175, 69679, 70195
2012/12/9, 17:00:00, 13147, 13194, 13103, 13172, 87347, 63777, 42854, 44493
2012/12/10, 17:00:00, 13169, 13304, 13152, 13283, 113320, 80958, 55100, 58220
2012/12/11, 17:00:00, 13275, 13326, 13222, 13223, 129994, 93574, 64920, 65074
2012/12/12, 17:00:00, 13221, 13269, 13145, 13153, 119901, 84257, 61502, 58399
2012/12/13, 17:00:00, 13091, 13154, 13054, 13096, 82397, 60325, 39650, 42747
2012/12/16, 17:00:00, 13132, 13193, 13079, 13190, 105196, 75207, 51094, 54102
2012/12/17, 17:00:00, 13189, 13307, 13170, 13274, 123565, 87746, 59186, 64379
2012/12/18, 17:00:00, 13276, 13318, 13197, 13201, 106936, 76886, 52790, 54146
2012/12/19, 17:00:00, 13184, 13270, 13160, 13257, 113883, 77011, 56966, 56917
2012/12/20, 17:00:00, 13261, 13267, 12963, 13145, 138497, 99575, 67388, 71109
2012/12/23, 17:00:00, 13133, 13136, 13060, 13061, 22360, 16420, 11172, 11188
2012/12/25, 17:00:00, 13094, 13111, 13011, 13044, 37821, 26868, 18700, 19121
2012/12/26, 17:00:00, 13050, 13079, 12894, 13025, 126416, 87244, 61965, 64451
2012/12/27, 17:00:00, 13022, 13052, 12766, 12781, 94305, 63107, 48167, 46138
2012/12/30, 17:00:00, 12801, 13078, 12742, 13041, 129590, 84449, 64324, 65266
2013/1/1, 17:00:00, 13177, 13344, 13166, 13335, 151359, 99059, 72413, 78946
2013/1/2, 17:00:00, 13324, 13360, 13287, 13321, 116269, 78386, 59422, 56847
2013/1/3, 17:00:00, 13322, 13377, 13296, 13355, 100155, 70879, 49816, 50339
2013/1/6, 17:00:00, 13361, 13366, 13272, 13314, 86264, 61403, 44358, 41906
2013/1/7, 17:00:00, 13312, 13324, 13232, 13262, 103819, 73063, 52171, 51648
2013/1/8, 17:00:00, 13266, 13356, 13264, 13326, 84255, 60270, 42719, 41536
2013/1/9, 17:00:00, 13328, 13418, 13316, 13416, 111356, 78637, 55586, 55770
2013/1/10, 17:00:00, 13425, 13436, 13377, 13432, 81030, 58100, 40073, 40957
2013/1/13, 17:00:00, 13432, 13457, 13396, 13437, 89594, 64479, 44826, 44768
2013/1/14, 17:00:00, 13438, 13482, 13378, 13471, 101114, 69346, 50335, 50779
2013/1/15, 17:00:00, 13476, 13480, 13388, 13433, 87764, 61412, 44184, 43580
2013/1/16, 17:00:00, 13434, 13575, 13394, 13537, 120994, 82073, 59878, 61116
2013/1/17, 17:00:00, 13540, 13586, 13514, 13580, 89674, 64599, 44826, 44848
2013/1/20, 17:00:00, 13574, 13610, 13567, 13602, 8872, 6324, 4064, 4808
2013/1/21, 17:00:00, 13603, 13704, 13531, 13703, 108057, 73234, 53683, 54374
2013/1/22, 17:00:00, 13706, 13733, 13673, 13711, 85639, 59706, 43379, 42260
2013/1/23, 17:00:00, 13702, 13818, 13701, 13760, 125673, 89253, 61849, 63824
2013/1/24, 17:00:00, 13752, 13840, 13744, 13818, 99904, 70784, 50152, 49752
2013/1/27, 17:00:00, 13816, 13859, 13803, 13823, 83186, 58921, 41483, 41703
2013/1/28, 17:00:00, 13825, 13915, 13799, 13904, 90075, 62318, 45445, 44630
2013/1/29, 17:00:00, 13905, 13919, 13831, 13831, 109733, 75459, 56403, 53330
2013/1/30, 17:00:00, 13830, 13886, 13805, 13829, 102407, 73408, 52061, 50346
2013/1/31, 17:00:00, 13833, 13962, 13828, 13946, 120317, 82386, 59558, 60759
2013/2/3, 17:00:00, 13941, 13949, 13806, 13842, 113944, 80836, 57711, 56233
2013/2/4, 17:00:00, 13838, 13958, 13834, 13938, 113090, 80066, 57630, 55460
2013/2/5, 17:00:00, 13935, 13955, 13852, 13937, 115061, 79819, 58236, 56825
2013/2/6, 17:00:00, 13932, 13958, 13802, 13904, 140458, 98549, 72604, 67854
2013/2/7, 17:00:00, 13898, 13975, 13883, 13936, 99167, 66819, 50114, 49053
2013/2/10, 17:00:00, 13938, 13963, 13891, 13929, 84440, 59033, 41761, 42679
2013/2/11, 17:00:00, 13922, 13992, 13888, 13978, 85549, 59289, 43507, 42042
2013/2/12, 17:00:00, 13984, 14006, 13918, 13957, 87439, 60494, 42142, 45297
2013/2/13, 17:00:00, 13955, 13967, 13882, 13950, 96589, 66421, 48951, 47638
2013/2/14, 17:00:00, 13952, 13977, 13879, 13947, 108512, 73263, 55073, 53439
2013/2/17, 17:00:00, 13937, 13962, 13937, 13954, 8986, 6503, 4410, 4576
2013/2/18, 17:00:00, 13954, 14023, 13933, 14011, 92554, 62057, 44734, 47820
2013/2/19, 17:00:00, 14007, 14035, 13883, 13895, 134441, 88156, 68299, 66142
2013/2/20, 17:00:00, 13895, 13910, 13811, 13877, 182378, 117730, 91700, 90678
2013/2/21, 17:00:00, 13876, 13995, 13876, 13974, 135619, 89730, 68571, 67048
2013/2/24, 17:00:00, 13985, 14064, 13746, 13759, 221918, 147101, 112403, 109515
2013/2/25, 17:00:00, 13773, 13900, 13770, 13870, 231573, 151804, 115990, 115583
2013/2/26, 17:00:00, 13870, 14091, 13846, 14066, 181811, 117047, 89849, 91962
2013/2/27, 17:00:00, 14062, 14133, 14012, 14016, 150521, 99218, 74810, 75711
2013/2/28, 17:00:00, 14043, 14093, 13919, 14071, 195713, 129242, 97912, 97801
2013/3/3, 17:00:00, 14058, 14126, 14003, 14126, 139939, 93092, 70812, 69127
2013/3/4, 17:00:00, 14127, 14270, 14113, 14246, 148315, 97236, 72333, 75982
2013/3/5, 17:00:00, 14247, 14309, 14234, 14270, 114834, 77267, 57550, 57284
2013/3/6, 17:00:00, 14276, 14340, 14260, 14327, 89448, 60532, 43953, 45495
2013/3/7, 17:00:00, 14259, 14350, 14237, 14313, 102047, 69814, 50453, 51594
2013/3/10, 17:00:00, 14313, 14383, 14292, 14377, 82867, 56380, 40156, 42711
2013/3/11, 17:00:00, 14379, 14409, 14341, 14391, 95814, 66543, 48235, 47579
2013/3/12, 17:00:00, 14386, 14408, 14347, 14402, 96277, 65799, 49095, 47182
2013/3/13, 17:00:00, 14403, 14468, 14388, 14450, 93021, 63761, 45478, 47543
2013/3/14, 17:00:00, 14443, 14480, 14397, 14439, 96028, 67485, 47917, 48111
2013/3/17, 17:00:00, 14368, 14448, 14269, 14393, 167379, 110262, 84521, 82858
2013/3/18, 17:00:00, 14389, 14443, 14308, 14374, 206249, 140756, 104509, 101740
2013/3/19, 17:00:00, 14365, 14476, 14347, 14420, 134537, 92819, 67229, 67308
2013/3/20, 17:00:00, 14412, 14441, 14309, 14351, 162181, 110067, 81457, 80724
2013/3/21, 17:00:00, 14347, 14464, 14325, 14461, 136805, 93096, 69457, 67348
2013/3/24, 17:00:00, 14451, 14517, 14320, 14397, 207270, 140063, 104695, 102575
2013/3/25, 17:00:00, 14399, 14487, 14385, 14480, 111355, 77020, 56375, 54980
2013/3/26, 17:00:00, 14481, 14495, 14364, 14450, 130370, 90182, 64826, 65544
2013/3/27, 17:00:00, 14445, 14511, 14396, 14502, 120796, 81280, 60646, 60150
2013/3/31, 17:00:00, 14508, 14533, 14453, 14500, 85426, 59734, 43117, 42309
2013/4/1, 17:00:00, 14501, 14610, 14487, 14588, 129168, 88482, 64683, 64485
2013/4/2, 17:00:00, 14592, 14606, 14454, 14489, 176941, 116981, 88876, 88065
2013/4/3, 17:00:00, 14489, 14557, 14466, 14523, 175164, 121236, 86740, 88424
2013/4/4, 17:00:00, 14530, 14534, 14361, 14491, 180699, 123988, 90556, 90143
2013/4/7, 17:00:00, 14479, 14588, 14432, 14587, 118178, 81610, 58091, 60087
2013/4/8, 17:00:00, 14580, 14651, 14532, 14610, 131299, 88426, 65389, 65910
2013/4/9, 17:00:00, 14610, 14763, 14593, 14746, 134955, 89758, 66947, 68008
2013/4/10, 17:00:00, 14747, 14823, 14721, 14802, 130200, 86578, 65338, 64862
2013/4/11, 17:00:00, 14799, 14811, 14726, 14786, 141199, 95078, 70809, 70390
2013/4/14, 17:00:00, 14787, 14797, 14468, 14500, 257942, 168096, 129607, 128335
2013/4/15, 17:00:00, 14505, 14698, 14504, 14684, 186499, 122553, 93465, 93034
2013/4/16, 17:00:00, 14681, 14691, 14494, 14553, 238504, 162511, 120998, 117506
2013/4/17, 17:00:00, 14545, 14615, 14403, 14443, 210862, 144613, 105224, 105638
2013/4/18, 17:00:00, 14424, 14505, 14407, 14480, 153678, 106432, 76722, 76956
2013/4/21, 17:00:00, 14475, 14550, 14394, 14514, 166205, 112338, 81881, 84324
2013/4/22, 17:00:00, 14512, 14661, 14444, 14650, 181658, 124833, 90349, 91309
2013/4/23, 17:00:00, 14647, 14693, 14608, 14620, 127689, 90277, 62642, 65047
2013/4/24, 17:00:00, 14610, 14711, 14595, 14654, 137225, 94183, 70084, 67141
2013/4/25, 17:00:00, 14660, 14684, 14597, 14653, 121783, 86317, 61581, 60202
2013/4/28, 17:00:00, 14648, 14786, 14631, 14759, 105641, 72431, 52560, 53081
2013/4/29, 17:00:00, 14754, 14786, 14673, 14779, 115987, 80645, 59080, 56907
2013/4/30, 17:00:00, 14783, 14793, 14626, 14642, 112622, 75067, 57964, 54658
2013/5/1, 17:00:00, 14648, 14776, 14644, 14759, 136417, 93603, 67959, 68458
2013/5/2, 17:00:00, 14758, 14953, 14742, 14906, 135367, 94557, 66848, 68519
2013/5/5, 17:00:00, 14901, 14927, 14881, 14904, 73208, 51553, 36427, 36781
2013/5/6, 17:00:00, 14901, 14997, 14876, 14988, 105551, 72685, 53441, 52110
2013/5/7, 17:00:00, 14983, 15067, 14960, 15062, 98130, 66274, 49398, 48732
2013/5/8, 17:00:00, 15056, 15106, 15009, 15058, 136723, 93895, 68290, 68433
2013/5/9, 17:00:00, 15054, 15112, 14998, 15065, 136052, 90007, 67048, 69004
2013/5/12, 17:00:00, 15039, 15070, 15012, 15055, 93778, 65382, 48090, 45688
2013/5/13, 17:00:00, 15055, 15184, 15013, 15180, 120832, 80126, 59287, 61545
2013/5/14, 17:00:00, 15178, 15278, 15144, 15238, 138913, 95735, 67446, 71467
2013/5/15, 17:00:00, 15239, 15278, 15192, 15224, 134370, 91296, 67738, 66632
2013/5/16, 17:00:00, 15217, 15334, 15213, 15320, 116196, 77009, 57799, 58397
2013/5/19, 17:00:00, 15301, 15367, 15290, 15314, 105329, 71032, 50886, 54443
2013/5/20, 17:00:00, 15315, 15414, 15298, 15357, 123367, 82153, 60844, 62523
2013/5/21, 17:00:00, 15358, 15523, 15241, 15334, 285016, 187060, 144077, 140939
2013/5/22, 17:00:00, 15333, 15345, 15143, 15297, 259767, 182218, 129524, 130243
2013/5/23, 17:00:00, 15298, 15334, 15181, 15301, 162067, 111743, 81657, 80410
2013/5/26, 17:00:00, 15305, 15349, 15270, 15324, 11444, 8628, 5669, 5775
2013/5/27, 17:00:00, 15327, 15508, 15313, 15386, 168077, 109700, 84310, 83767
2013/5/28, 17:00:00, 15369, 15390, 15209, 15283, 191794, 127777, 96429, 95365
2013/5/29, 17:00:00, 15292, 15389, 15239, 15320, 144140, 96000, 72675, 71465
2013/5/30, 17:00:00, 15323, 15382, 15098, 15105, 208527, 133871, 104422, 104105
2013/6/2, 17:00:00, 15118, 15242, 15099, 15221, 251025, 171825, 127488, 123537
2013/6/3, 17:00:00, 15220, 15298, 15088, 15176, 204826, 139700, 103202, 101624
2013/6/4, 17:00:00, 15169, 15189, 14933, 14958, 252206, 167316, 126987, 125219
2013/6/5, 17:00:00, 14962, 15049, 14835, 15040, 239685, 161623, 121517, 118168
2013/6/6, 17:00:00, 15031, 15249, 14996, 15221, 227125, 156979, 110524, 116601
2013/6/9, 17:00:00, 15194, 15293, 15178, 15225, 151231, 105001, 75615, 75616
2013/6/10, 17:00:00, 15225, 15247, 15074, 15138, 206788, 142846, 104114, 102674
2013/6/11, 17:00:00, 15140, 15241, 14972, 14986, 204428, 140151, 102142, 102286
2013/6/12, 17:00:00, 14984, 15205, 14873, 15184, 171964, 122734, 84100, 87864
2013/6/13, 17:00:00, 15113, 15138, 14972, 14988, 123769, 87800, 62280, 61489
2013/6/16, 17:00:00, 14992, 15196, 14986, 15129, 153081, 104467, 77391, 75690
2013/6/17, 17:00:00, 15122, 15274, 15107, 15253, 115087, 79123, 57901, 57186
2013/6/18, 17:00:00, 15247, 15278, 15025, 15038, 175509, 123015, 88185, 87324
2013/6/19, 17:00:00, 15035, 15046, 14655, 14699, 276518, 190604, 137629, 138889
2013/6/20, 17:00:00, 14704, 14801, 14609, 14708, 260542, 181891, 130287, 130255
2013/6/23, 17:00:00, 14715, 14731, 14474, 14593, 294961, 206845, 148539, 146422
2013/6/24, 17:00:00, 14595, 14738, 14527, 14685, 187903, 133095, 93726, 94177
2013/6/25, 17:00:00, 14684, 14865, 14621, 14831, 149303, 104038, 74343, 74960
